TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,lshoulder_xPos,lshoulder_yPos,lshoulder_zPos,lshoulder_wQuat,lshoulder_xQuat,lshoulder_yQuat,lshoulder_zQuat,lshoulder_xrot,lshoulder_yrot,lshoulder_zrot,rshoulder_xPos,rshoulder_yPos,rshoulder_zPos,rshoulder_wQuat,rshoulder_xQuat,rshoulder_yQuat,rshoulder_zQuat,rshoulder_xrot,rshoulder_yrot,rshoulder_zrot
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.268987,0.8684303,-2.461568,-0.04114423,0.00712638,0.9987365,0.02796097,356.7646,184.6987,0.6848692,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.268947,0.8684312,-2.461553,-0.04115888,0.007151154,0.9987366,0.02793106,356.7679,184.7003,0.6878013,2.01573,0.8161832,-2.190568,0.1882923,-0.2318804,0.6786972,0.6709304,273.5879,242.6041,262.8105,1.853059,0.8156278,-2.248381,0.147203,-0.1492405,0.6715825,0.7106585,273.1709,344.9106,170.8802
0.02,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.268903,0.8683344,-2.461453,-0.04118457,0.007228421,0.9987305,0.02808995,356.7494,184.703,0.6958333,2.0158,0.8160715,-2.190547,0.1882283,-0.2319126,0.6787041,0.6709302,273.5959,242.618,262.7993,1.852382,0.8157055,-2.24897,0.1468809,-0.149126,0.6716767,0.7106602,273.1643,344.6174,171.2095
0.0551315,1.614412,0.8638423,-2.414952,0.1591623,0.00477273,0.9817971,0.1035332,348.3591,161.3309,2.476969,1.779141,0.8272539,-2.569017,-0.1875974,-0.1550132,0.9445268,0.2205613,338.9924,206.9274,336.2765,1.26888,0.8683403,-2.461473,-0.0412216,0.007281067,0.9987273,0.02813426,356.744,184.707,0.7015406,2.015934,0.8162766,-2.190478,0.1882113,-0.2320218,0.6786967,0.6709048,273.6061,242.6199,262.7895,1.853007,0.8163667,-2.248727,0.1467766,-0.1491141,0.6718428,0.7105272,273.1406,344.4604,171.3763
0.0861996,1.614711,0.8638995,-2.414738,0.1592926,0.004767692,0.9817777,0.1035171,348.3611,161.3157,2.47764,1.779258,0.8273186,-2.568983,-0.1875506,-0.1550111,0.9445333,0.2205744,338.9897,206.9223,336.2773,1.268866,0.8683084,-2.461406,-0.04113583,0.007253934,0.9987328,0.02807334,356.7512,184.6973,0.6989943,2.015811,0.8161811,-2.190491,0.1882367,-0.232079,0.6787176,0.6708567,273.6097,242.536,262.8663,1.853129,0.8164895,-2.24876,0.1482316,-0.1489165,0.671782,0.710324,273.1239,346.8482,168.8844
0.1025817,1.614925,0.8640317,-2.414634,0.159307,0.004782989,0.9817724,0.103544,348.3584,161.3136,2.480096,1.779212,0.8273777,-2.568989,-0.187581,-0.1549913,0.9445325,0.2205664,338.9908,206.9252,336.2793,1.268843,0.8683656,-2.46146,-0.04121877,0.007276438,0.9987296,0.02805944,356.7526,184.7068,0.701369,2.015817,0.8161539,-2.190488,0.1882775,-0.2320643,0.6787326,0.6708351,273.6058,242.476,262.9241,1.853278,0.8165584,-2.248755,0.148221,-0.14894,0.6717692,0.7103334,273.1257,346.7977,168.9338
0.1154605,1.614435,0.86386,-2.415001,0.1592506,0.004726924,0.9817845,0.1035193,348.36,161.3211,2.472497,1.779308,0.8273357,-2.568987,-0.1875828,-0.1550386,0.9445286,0.2205479,338.9942,206.9257,336.2744,1.268881,0.8684378,-2.461495,-0.04125761,0.007233965,0.9987273,0.02809454,356.7487,184.7113,0.6962094,2.015835,0.8161296,-2.190553,0.1883239,-0.2320843,0.6787636,0.6707838,273.6049,242.3628,263.0317,1.853582,0.8170215,-2.249118,0.1465714,-0.1489488,0.6720763,0.7103834,273.1103,344.3825,171.4852
0.1323896,1.614353,0.8637543,-2.415041,0.159286,0.004778331,0.981777,0.1035333,348.3595,161.3162,2.4791,1.779218,0.8273336,-2.568963,-0.1876055,-0.1550641,0.9445152,0.2205684,338.9932,206.9297,336.2701,1.268813,0.8683852,-2.461486,-0.04121218,0.007321035,0.9987265,0.02816662,356.7401,184.7058,0.7060019,2.015516,0.8159002,-2.190586,0.1882091,-0.2320807,0.6787885,0.6707922,273.614,242.3725,263.0319,1.852941,0.8165975,-2.248961,0.1464304,-0.148895,0.6718535,0.7106344,273.1491,344.3054,171.5782
0.1444596,1.614092,0.8635823,-2.415142,0.1593368,0.00473278,0.9817752,0.1034746,348.3654,161.3111,2.473331,1.779244,0.8272898,-2.56902,-0.1875713,-0.1550448,0.9445239,0.2205737,338.9913,206.9254,336.2729,1.268866,0.8683617,-2.461477,-0.04122669,0.007327543,0.9987276,0.02810545,356.7471,184.7075,0.7069866,2.015474,0.8158724,-2.190617,0.1882645,-0.2320094,0.6787512,0.670839,273.6027,242.4506,262.9554,1.852273,0.8160701,-2.249093,0.1463557,-0.148871,0.6716782,0.7108206,273.1785,344.2691,171.6225
0.1662314,1.614169,0.8635995,-2.415095,0.1593319,0.004754557,0.981775,0.1034821,348.3649,161.3114,2.475918,1.779446,0.8273175,-2.569058,-0.1875746,-0.1549908,0.9445426,0.2205287,338.9948,206.923,336.2809,1.268829,0.8682919,-2.461456,-0.04128127,0.007403162,0.9987213,0.02822996,356.7324,184.7135,0.7148945,2.015553,0.8159527,-2.190615,0.1882533,-0.2320317,0.6787479,0.6708378,273.6053,242.4604,262.9445,1.851984,0.8157514,-2.24914,0.1462041,-0.1488031,0.671598,0.7109417,273.1953,344.1754,171.7343
0.1904709,1.614322,0.8637733,-2.414963,0.1592447,0.00469559,0.9817861,0.103514,348.36,161.3222,2.468726,1.779464,0.8273519,-2.56901,-0.1875843,-0.154937,0.9445429,0.2205571,338.9904,206.9241,336.286,1.268853,0.8683143,-2.461368,-0.04121197,0.00733906,0.9987274,0.02812971,356.7443,184.7057,0.7082415,2.015541,0.815995,-2.190622,0.1882247,-0.2320161,0.678722,0.6708773,273.6054,242.5483,262.8604,1.851632,0.8155427,-2.249276,0.1460323,-0.1487079,0.6714824,0.7111061,273.2184,344.1028,171.8288
0.2105451,1.614462,0.8638755,-2.414973,0.1593277,0.004738051,0.9817771,0.1034693,348.3661,161.3122,2.473721,1.779466,0.8273373,-2.569006,-0.1876145,-0.1549966,0.944522,0.2205793,338.9904,206.9298,336.2774,1.268834,0.8683268,-2.461299,-0.04121992,0.007308335,0.9987301,0.02803261,356.7555,184.7068,0.7051472,2.015811,0.8161766,-2.190558,0.1882333,-0.2320558,0.6787662,0.6708165,273.6094,242.4203,262.9843,1.851436,0.8153478,-2.249296,0.1459184,-0.1486966,0.6714287,0.7111825,273.2296,343.9734,171.9686
0.2218596,1.614391,0.863877,-2.414966,0.1593024,0.004739217,0.9817811,0.1034708,348.3659,161.3151,2.473582,1.779557,0.8274156,-2.568961,-0.1875553,-0.1550286,0.944523,0.2206023,338.9873,206.9242,336.274,1.268872,0.8683808,-2.461363,-0.04121979,0.007222412,0.9987286,0.02810688,356.7474,184.707,0.6949505,2.015901,0.8162556,-2.190572,0.1883072,-0.232065,0.6788177,0.6707405,273.6061,242.2403,263.1572,1.851304,0.8153202,-2.249324,0.1456711,-0.1486766,0.6714277,0.7112383,273.2354,343.6647,172.2994
0.2433944,1.614253,0.8637722,-2.415055,0.1593633,0.00472831,0.9817766,0.1034204,348.3716,161.3084,2.472071,1.77947,0.8274035,-2.569003,-0.1875812,-0.1550439,0.9445207,0.2205797,338.9908,206.9268,336.2725,1.268835,0.8683134,-2.461293,-0.04121408,0.007353931,0.9987275,0.02811918,356.7454,184.7059,0.7099885,2.015829,0.8162711,-2.190532,0.1882947,-0.232021,0.6787456,0.6708322,273.6012,242.443,262.9594,1.851592,0.8156165,-2.249506,0.1445089,-0.1486824,0.671541,0.7113673,273.2452,342.0477,174.0122
0.2656395,1.614033,0.8636687,-2.415144,0.1593646,0.004702751,0.9817768,0.1034174,348.3714,161.3086,2.469095,1.779652,0.8274895,-2.568941,-0.1875611,-0.1550388,0.9445265,0.2205753,338.9907,206.9241,336.2737,1.26885,0.8683197,-2.461357,-0.04123878,0.007286564,0.9987262,0.02814595,356.7426,184.709,0.7020601,2.015675,0.8160909,-2.1906,0.1883006,-0.2320183,0.6788002,0.6707762,273.6021,242.3006,263.1015,1.8513,0.8153219,-2.249531,0.1444197,-0.1487093,0.6715121,0.7114071,273.2516,341.8955,174.1695
0.2879045,1.61402,0.8636258,-2.415219,0.1593891,0.00468479,0.9817877,0.103277,348.3871,161.3068,2.464572,1.779516,0.8274717,-2.568929,-0.1875268,-0.1550219,0.9445488,0.220521,338.9953,206.9177,336.2786,1.268899,0.8683671,-2.461367,-0.04121118,0.007233714,0.9987288,0.0281114,356.7469,184.706,0.6962531,2.016172,0.8163784,-2.190408,0.1880807,-0.2319896,0.6785531,0.6710978,273.6093,243.0751,262.348,1.851418,0.8155049,-2.249575,0.1437634,-0.1486214,0.671496,0.7115735,273.2717,341.1519,174.9746
0.4501795,1.613246,0.8632935,-2.415445,0.1593966,0.004686122,0.981784,0.1033005,348.3845,161.3057,2.465276,1.779045,0.8272049,-2.568999,-0.1877187,-0.155021,0.9445212,0.2204763,339.0049,206.9391,336.2763,1.268873,0.8683876,-2.461394,-0.04114646,0.007304622,0.9987308,0.02811502,356.7462,184.6983,0.7045758,2.016012,0.8164349,-2.190478,0.1880743,-0.2318078,0.6788936,0.6708179,273.6041,242.2574,263.1818,1.851921,0.8160381,-2.249247,0.1436669,-0.1491055,0.6716758,0.711322,273.243,340.2363,175.8583
0.479848,1.613586,0.8633537,-2.415297,0.1594292,0.004739969,0.9817697,0.1033832,348.3762,161.3008,2.47347,1.77914,0.8272307,-2.568984,-0.1877006,-0.1549923,0.9445333,0.2204604,339.0054,206.9357,336.2807,1.268835,0.8685042,-2.461404,-0.04113694,0.007415611,0.9987259,0.02827313,356.7275,184.6968,0.7165929,2.015872,0.8163145,-2.190517,0.1880508,-0.2319106,0.6789493,0.6707326,273.6163,242.1053,263.327,1.851873,0.815809,-2.249187,0.1436096,-0.1492072,0.671612,0.7113725,273.2539,340.0319,176.0589
0.4960317,1.613478,0.8633122,-2.415313,0.15941,0.004733504,0.9817767,0.1033466,348.3802,161.3033,2.471779,1.77925,0.8273042,-2.568992,-0.1876768,-0.154986,0.9445396,0.220458,339.0049,206.9326,336.2821,1.268903,0.868446,-2.46141,-0.04115296,0.007469693,0.9987244,0.02829003,356.7253,184.6985,0.7226613,2.015876,0.8163289,-2.190518,0.1880771,-0.2319091,0.6789202,0.6707552,273.6133,242.163,263.2672,1.851858,0.8158156,-2.249176,0.1435709,-0.1492488,0.6716174,0.7113664,273.254,339.9158,176.1748
0.5099836,1.613147,0.863148,-2.415403,0.1594118,0.004714543,0.9817744,0.1033667,348.3775,161.3032,2.470018,1.779285,0.8273671,-2.568966,-0.1876367,-0.1550155,0.9445451,0.2204478,339.0059,206.928,336.2798,1.268886,0.8684112,-2.461427,-0.04124525,0.007494123,0.9987192,0.02833088,356.7205,184.709,0.724968,2.016037,0.8164012,-2.190496,0.1881952,-0.2318419,0.6790318,0.6706324,273.602,241.8201,263.606,1.851899,0.816059,-2.24925,0.1429407,-0.14917,0.6716258,0.711502,273.2708,339.196,176.9533
0.5216602,1.613025,0.8631078,-2.415429,0.1594528,0.004713177,0.9817649,0.1033934,348.3745,161.2982,2.470879,1.779348,0.8273662,-2.56896,-0.1876318,-0.1550117,0.944544,0.2204593,339.0044,206.9278,336.2799,1.268822,0.8683881,-2.461452,-0.04116147,0.007444354,0.9987228,0.02833975,356.7198,184.6995,0.7194966,2.016056,0.8164367,-2.190494,0.1882699,-0.231931,0.6790559,0.6705563,273.6047,241.69,263.7221,1.851798,0.81568,-2.2493,0.1428777,-0.1491234,0.6716421,0.711509,273.2702,339.1754,176.9829
0.5439666,1.61356,0.8633819,-2.415208,0.1593121,0.004763176,0.9817888,0.1033818,348.3765,161.3143,2.474702,1.779442,0.8274111,-2.568962,-0.1876159,-0.155102,0.9445273,0.220481,339.0041,206.9286,336.2687,1.268778,0.8683528,-2.461413,-0.04120333,0.007469013,0.9987198,0.02837765,356.7153,184.7042,0.7220088,2.015808,0.8162956,-2.190499,0.1882121,-0.2318531,0.678912,0.670745,273.5981,242.112,263.3117,1.851567,0.8155424,-2.249265,0.1428112,-0.1491031,0.6715655,0.7115989,273.2841,339.1508,177.0146
0.5661122,1.61355,0.8633702,-2.415282,0.1594157,0.004806836,0.981779,0.1033127,348.3854,161.302,2.479602,1.779395,0.8274711,-2.568899,-0.1876087,-0.1550861,0.9445201,0.2205292,338.9982,206.9291,336.2689,1.268761,0.8683032,-2.461387,-0.04118219,0.00743939,0.9987212,0.02836708,356.7166,184.7019,0.7187318,2.015744,0.8161556,-2.190566,0.1882733,-0.23186,0.6788276,0.6708109,273.5915,242.2873,263.1306,1.851425,0.8154749,-2.249289,0.1428823,-0.1490839,0.6715194,0.7116322,273.2893,339.292,176.8692
0.5775066,1.613729,0.863449,-2.415246,0.1594711,0.004866471,0.9817662,0.1033464,348.3828,161.2946,2.487772,1.77957,0.8274185,-2.569001,-0.1875804,-0.1550111,0.9445432,0.2205069,338.9979,206.9234,336.2792,1.268743,0.8683059,-2.461418,-0.04124658,0.007508769,0.9987159,0.02843984,356.7079,184.709,0.7261332,2.015932,0.816256,-2.190461,0.1882524,-0.2318901,0.6787089,0.6709265,273.5922,242.5968,262.8204,1.851364,0.8154683,-2.249384,0.1425324,-0.1490948,0.6715965,0.7116274,273.2873,338.7847,177.4045
0.6001956,1.613667,0.8633959,-2.415357,0.1594575,0.004877652,0.9817732,0.1033005,348.3882,161.2964,2.487992,1.779298,0.8272922,-2.569017,-0.1876581,-0.1550503,0.9445284,0.2204766,339.0042,206.9324,336.2741,1.268784,0.8683295,-2.461374,-0.04111841,0.007434843,0.9987247,0.02833861,356.7199,184.6946,0.718553,2.015943,0.8162305,-2.1905,0.1881884,-0.2319805,0.6788679,0.6707522,273.6093,242.2083,263.2065,1.851179,0.8153697,-2.249493,0.1422729,-0.1491257,0.67156,0.7117072,273.3006,338.4174,177.7906
0.6224836,1.61362,0.863372,-2.415326,0.1594312,0.004835162,0.9817743,0.1033325,348.3837,161.2998,2.483427,1.7794,0.8273213,-2.569067,-0.1877072,-0.1549878,0.9445236,0.2204994,339.0012,206.9378,336.2796,1.268717,0.8683008,-2.461373,-0.04120277,0.00752423,0.9987198,0.02836518,356.7164,184.704,0.7283989,2.016797,0.8169478,-2.190189,0.1880073,-0.2318675,0.6785755,0.6711379,273.6052,243.0955,262.3442,1.851284,0.8153048,-2.249503,0.1422787,-0.1491251,0.6715903,0.7116775,273.2956,338.4119,177.7958
0.6441692,1.613463,0.8633068,-2.415406,0.1594287,0.004832858,0.9817779,0.103302,348.3871,161.3003,2.482535,1.779309,0.8272722,-2.569001,-0.1876956,-0.1550403,0.9445106,0.2205281,338.9992,206.9386,336.2725,1.268725,0.8683239,-2.46139,-0.04122225,0.007453816,0.9987193,0.0283713,356.716,184.7065,0.720234,2.016878,0.8168709,-2.190303,0.1880823,-0.231907,0.6785699,0.6711089,273.6027,243.0533,262.3768,1.851302,0.8153165,-2.249582,0.1419884,-0.149218,0.6716078,0.7116995,273.3014,337.8899,178.3341
0.6663132,1.613274,0.8632053,-2.415489,0.1595175,0.004830487,0.9817634,0.1033035,348.3871,161.2898,2.483355,1.779442,0.8273485,-2.568979,-0.1876705,-0.1550075,0.9445045,0.2205986,338.9899,206.9375,336.2742,1.268747,0.8682765,-2.461349,-0.04113956,0.007439726,0.9987237,0.02834184,356.7195,184.697,0.7190282,2.016525,0.8168747,-2.190317,0.1880068,-0.2319843,0.6785291,0.6711445,273.614,243.1828,262.247,1.851395,0.8153049,-2.249489,0.1420785,-0.1493365,0.6715311,0.711729,273.3103,337.8684,178.3382
0.6877672,1.613063,0.8631786,-2.415553,0.1594874,0.004817205,0.981767,0.1033157,348.3854,161.2934,2.481711,1.779431,0.8273818,-2.569027,-0.1876753,-0.1550779,0.9445104,0.2205196,339.0006,206.9366,336.2688,1.268837,0.868332,-2.46139,-0.04117892,0.007420051,0.9987245,0.0282614,356.7288,184.7016,0.717019,2.01663,0.8169017,-2.190303,0.1880298,-0.2320285,0.6785486,0.6711031,273.6165,243.1073,262.3168,1.852913,0.8155004,-2.24839,0.142924,-0.1496666,0.672149,0.7109067,273.188,338.1861,177.9238
0.6989158,1.613305,0.8632499,-2.415466,0.1595036,0.004843441,0.9817629,0.1033288,348.3845,161.2912,2.485172,1.779438,0.8273903,-2.56904,-0.1876362,-0.1550928,0.9445023,0.2205774,338.9937,206.9343,336.2656,1.268895,0.8683943,-2.461402,-0.04119486,0.007440811,0.9987236,0.02826602,356.7282,184.7034,0.719325,2.016433,0.8168017,-2.190333,0.1879661,-0.2319464,0.6785554,0.6711425,273.6145,243.151,262.2855,1.852946,0.8154256,-2.248317,0.1429026,-0.1496504,0.672086,0.710974,273.1985,338.2126,177.9004
0.7210078,1.61332,0.8632883,-2.415426,0.1595296,0.004852049,0.9817575,0.1033391,348.3835,161.2879,2.486675,1.779407,0.8273597,-2.569027,-0.1876872,-0.1550296,0.9444999,0.2205889,338.992,206.9396,336.2716,1.268846,0.8683415,-2.461422,-0.04117956,0.007388831,0.9987249,0.02825415,356.7298,184.7018,0.7134717,2.016241,0.8166866,-2.190407,0.1880544,-0.2320068,0.6785414,0.671111,273.6125,243.1165,262.3075,1.852149,0.8159163,-2.249233,0.1432264,-0.1495676,0.6718155,0.7111819,273.2313,338.8958,177.1971
0.7326705,1.613204,0.8632487,-2.415441,0.1594967,0.004815004,0.9817671,0.1033008,348.3871,161.2925,2.481276,1.779416,0.827363,-2.569034,-0.1876432,-0.154985,0.9445102,0.2206135,338.987,206.9343,336.2769,1.26877,0.8683158,-2.461383,-0.04116729,0.007374275,0.9987271,0.02819848,356.7363,184.7005,0.7121031,2.016228,0.8167086,-2.190403,0.1880633,-0.231984,0.678506,0.6711522,273.6088,243.2075,262.2176,1.851688,0.8157002,-2.249352,0.143162,-0.1494617,0.6717427,0.7112859,273.2449,339.0017,177.1052
0.7545666,1.613102,0.8632019,-2.415489,0.1594105,0.00482008,0.9817719,0.1033873,348.3771,161.302,2.482524,1.779428,0.8274319,-2.568974,-0.1876087,-0.1549632,0.9445162,0.2206324,338.9835,206.9304,336.2794,1.268787,0.8683573,-2.461362,-0.0412304,0.007333153,0.9987255,0.02817371,356.7392,184.7079,0.7072985,2.016468,0.8167715,-2.190375,0.188013,-0.2319001,0.6785811,0.6711195,273.6076,243.0692,262.3673,1.851598,0.8157925,-2.249326,0.1431156,-0.1493727,0.6716203,0.7114295,273.2656,339.1265,176.9915
0.7767333,1.612883,0.8631648,-2.415491,0.1594653,0.00483127,0.981757,0.1034438,348.3711,161.2951,2.485574,1.779419,0.8274538,-2.568952,-0.187612,-0.1549823,0.9445149,0.2206217,338.9853,206.9308,336.2775,1.268858,0.8683696,-2.461397,-0.04116889,0.007447397,0.9987252,0.02824136,356.731,184.7004,0.7202803,2.016232,0.8165087,-2.190434,0.188013,-0.2319894,0.6786157,0.6710535,273.6162,242.9572,262.4716,1.851602,0.8155482,-2.249383,0.1431422,-0.1493309,0.6715857,0.7114656,273.2705,339.2386,176.8806
0.7987865,1.612618,0.8629547,-2.415668,0.1594823,0.00487005,0.9817636,0.1033532,348.3821,161.2932,2.488452,1.779434,0.8273941,-2.568959,-0.1876763,-0.1550042,0.9445103,0.2205711,338.993,206.9371,336.2755,1.268883,0.8684043,-2.461417,-0.04121197,0.007334917,0.9987267,0.02815561,356.7413,184.7057,0.7076454,2.015939,0.81627,-2.190475,0.18812,-0.2320281,0.6786385,0.6709871,273.6119,242.8232,262.5934,1.851311,0.8153942,-2.249476,0.1430665,-0.1492739,0.6715648,0.7115125,273.2762,339.2325,176.8976
0.8102084,1.612494,0.8629274,-2.415681,0.1594703,0.004869096,0.9817655,0.1033544,348.382,161.2946,2.488221,1.779315,0.8273676,-2.568971,-0.1876776,-0.1550102,0.944505,0.2205887,338.9912,206.938,336.2741,1.268842,0.8683651,-2.461418,-0.0412662,0.007310104,0.9987239,0.02818332,356.7382,184.7121,0.7044941,2.015922,0.816274,-2.190477,0.1880832,-0.2320243,0.6786461,0.6709909,273.6146,242.8273,262.5927,1.851101,0.8152256,-2.249591,0.143064,-0.1492741,0.6715432,0.7115334,273.2795,339.2382,176.8922
0.8321176,1.612236,0.8628566,-2.4157,0.159461,0.004805074,0.9817674,0.1033532,348.3809,161.2964,2.480737,1.779309,0.8273832,-2.568971,-0.1876561,-0.1550043,0.9445084,0.2205966,338.9897,206.9356,336.275,1.268736,0.8684064,-2.461496,-0.04124719,0.007428255,0.9987251,0.02813849,356.7428,184.7095,0.7183104,2.01589,0.8163134,-2.19057,0.1880878,-0.2320296,0.6786417,0.6709923,273.6147,242.8344,262.5847,1.850798,0.8150167,-2.24967,0.1430333,-0.1493589,0.6715111,0.7115521,273.2851,339.0856,177.0402
0.8434322,1.612109,0.8628016,-2.415704,0.1594327,0.004880492,0.9817756,0.1033159,348.3864,161.2992,2.488324,1.779328,0.8274449,-2.568995,-0.1876121,-0.154986,0.944527,0.220567,338.9914,206.9288,336.2792,1.268757,0.8683787,-2.461503,-0.04119423,0.007369808,0.9987259,0.02820279,356.7357,184.7036,0.7114828,2.015875,0.8163233,-2.190572,0.1881146,-0.2320492,0.6786852,0.6709341,273.6155,242.7022,262.713,1.850729,0.8149658,-2.249697,0.1430867,-0.1493622,0.6714875,0.7115629,273.2872,339.1607,176.9604
0.8656435,1.61209,0.8627818,-2.415873,0.1594665,0.004886428,0.9817773,0.1032466,348.3945,161.2956,2.48805,1.779316,0.8274648,-2.568934,-0.1876452,-0.1550014,0.9445125,0.2205899,338.9901,206.934,336.2758,1.268712,0.8683668,-2.461416,-0.04124802,0.007376389,0.998726,0.02811714,356.7455,184.7098,0.7124618,2.015797,0.8163127,-2.190528,0.1881122,-0.2320131,0.6786993,0.6709329,273.613,242.677,262.7415,1.850759,0.8149863,-2.249615,0.1430617,-0.1494582,0.6714022,0.7116283,273.3008,339.0225,177.0927
0.8876056,1.612074,0.8627628,-2.415766,0.1593911,0.004871156,0.9817848,0.1032932,348.3887,161.3043,2.486308,1.779228,0.827387,-2.568907,-0.1875859,-0.1549508,0.9445249,0.220623,338.9836,206.927,336.2818,1.268744,0.8683828,-2.461443,-0.04113783,0.007344379,0.9987279,0.0282189,356.7341,184.6972,0.7086771,2.015865,0.8162718,-2.190473,0.1881601,-0.232081,0.6786954,0.6708999,273.6151,242.6397,262.7689,1.850324,0.8147843,-2.249678,0.1429921,-0.1493957,0.671398,0.7116593,273.3037,339.0258,177.1003
0.8988824,1.612573,0.8628933,-2.415652,0.1593907,0.004857312,0.9817914,0.103231,348.3955,161.3049,2.483493,1.779285,0.8273788,-2.568859,-0.1876359,-0.1549904,0.9445081,0.2206246,338.9858,206.9339,336.2759,1.268769,0.8684001,-2.461471,-0.04112571,0.007373848,0.9987296,0.02816742,356.7398,184.6957,0.712335,2.015859,0.8162611,-2.190461,0.1881738,-0.2320959,0.6786725,0.6709141,273.6146,242.6857,262.7205,1.850683,0.8149502,-2.249514,0.1430203,-0.1493546,0.67131,0.7117453,273.3168,339.1604,176.9667
0.9208763,1.612168,0.8626686,-2.415813,0.159346,0.004897535,0.9817986,0.1032296,348.3963,161.3098,2.487549,1.779303,0.8273769,-2.568945,-0.1875818,-0.1549608,0.9445347,0.2205775,338.9888,206.9251,336.2824,1.268712,0.8684155,-2.461536,-0.04122493,0.007534769,0.9987212,0.02828132,356.726,184.7065,0.729926,2.015894,0.8162441,-2.190507,0.1881923,-0.2320113,0.678786,0.6708234,273.6093,242.4068,263.0051,1.850709,0.8149567,-2.249533,0.1430702,-0.1493284,0.6712055,0.7118393,273.3318,339.3069,176.8181
0.9431967,1.612734,0.8630061,-2.415648,0.1594215,0.004990923,0.9817818,0.1032687,348.3938,161.2995,2.499939,1.779467,0.8273721,-2.568994,-0.1875975,-0.1550027,0.9445215,0.220591,338.9889,206.9283,336.2766,1.268767,0.868422,-2.461481,-0.041222,0.007537782,0.9987208,0.0282973,356.7241,184.7062,0.7302064,2.015892,0.8162864,-2.190508,0.1882436,-0.2320233,0.6787959,0.6707948,273.6067,242.3462,263.0602,1.850719,0.8149145,-2.249651,0.1430503,-0.14929,0.6711843,0.7118713,273.3358,339.346,176.7838
0.9653394,1.613797,0.863483,-2.41523,0.1594366,0.005004173,0.9817702,0.1033549,348.3843,161.2971,2.503334,1.779419,0.8273696,-2.569009,-0.1876337,-0.1549759,0.9445274,0.2205542,338.993,206.9308,336.2805,1.268869,0.8684412,-2.461485,-0.04129038,0.007518312,0.99872,0.02823256,356.7316,184.7141,0.728053,2.015931,0.8163403,-2.1905,0.1882913,-0.2320823,0.6786975,0.6708605,273.6052,242.5523,262.8452,1.850508,0.814866,-2.249625,0.1429512,-0.149266,0.6711848,0.7118958,273.3386,339.2529,176.8871
0.9766602,1.613747,0.8634644,-2.41524,0.1594413,0.00504906,0.9817713,0.1033353,348.3874,161.2961,2.508157,1.779427,0.8273784,-2.568999,-0.1876081,-0.1550286,0.9445133,0.2205993,338.9889,206.9304,336.273,1.268899,0.8683836,-2.461452,-0.04125246,0.007478248,0.9987218,0.02823207,356.7318,184.7099,0.7235864,2.015925,0.8163313,-2.190503,0.1882772,-0.2320594,0.6787082,0.6708617,273.6047,242.5398,262.8608,1.850422,0.814823,-2.249621,0.1429722,-0.1492694,0.6711509,0.7119228,273.3432,339.289,176.8489
0.9986638,1.613785,0.863474,-2.415209,0.1594717,0.005055866,0.981764,0.1033572,348.3851,161.2923,2.509734,1.779458,0.8273641,-2.569017,-0.1875816,-0.1549746,0.9445332,0.2205746,338.9895,206.9252,336.2809,1.26881,0.8683817,-2.461446,-0.0411829,0.007435213,0.9987262,0.02818977,356.7369,184.7021,0.7190785,2.015679,0.8160015,-2.190618,0.1883346,-0.2320597,0.6787807,0.6707721,273.6025,242.3187,263.077,1.850638,0.8149102,-2.249586,0.1430133,-0.1492245,0.6711058,0.7119665,273.3494,339.4258,176.7124
1.010076,1.613843,0.8635267,-2.415322,0.1594303,0.0049797,0.9817761,0.1033101,348.3889,161.2984,2.499568,1.779391,0.827292,-2.568974,-0.187582,-0.1549654,0.9445339,0.2205775,338.9889,206.9252,336.2819,1.268779,0.8683897,-2.461452,-0.04118799,0.007400529,0.9987262,0.02819198,356.7368,184.7028,0.7150754,2.015676,0.8160027,-2.190623,0.1883922,-0.2320825,0.6788206,0.6707076,273.6013,242.1749,263.214,1.850575,0.8148808,-2.249582,0.1430525,-0.1492156,0.6711081,0.7119584,273.3478,339.4883,176.6474
