TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.6295328,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107235,1.236771,-1.738795,0.005641907,-0.0004229924,0.9999775,-0.003623767,0.4149739,179.3533,359.9492,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077353,1.240948,-1.712427,0.02806115,-0.07957871,-0.9964254,1.177089,0,0,0
0.6515127,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.106992,1.236809,-1.739225,0.004742324,-0.00188865,0.9999817,-0.003249753,0.3713637,179.4559,359.7818,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077375,1.241048,-1.712825,0.02753565,-0.08145057,-0.9962843,1.062187,0,0,0
0.6737722,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.106606,1.23675,-1.739497,0.003903094,-0.003458264,0.9999816,-0.003089841,0.3525186,179.5515,359.6023,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077226,1.240997,-1.713145,0.02628786,-0.08006259,-0.9964289,1.235399,0,0,0
0.6959065,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.106558,1.236658,-1.739808,0.002978399,-0.004397372,0.9999802,-0.003400952,0.3882148,179.657,359.4949,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.076988,1.240966,-1.713549,0.02596674,-0.07994565,-0.996451,1.344025,0,0,0
0.7182246,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.10579,1.236393,-1.739911,0.001595797,-0.004678246,0.9999793,-0.004129414,0.472336,179.8149,359.4631,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077174,1.240819,-1.713778,0.02353745,-0.07830679,-0.9966444,1.330011,0,0,0
0.7344771,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.105961,1.236301,-1.739994,0.001189122,-0.004656574,0.9999785,-0.004468932,0.5114632,179.8614,359.4658,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07846,1.240655,-1.713881,0.02150711,-0.07879413,-0.9966476,1.156509,0,0,0
0.7565609,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.10526,1.23629,-1.739978,0.0003365654,-0.004889155,0.9999772,-0.004658123,0.5335886,179.9588,359.4395,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.080195,1.240485,-1.713584,0.01002965,-0.1331381,-0.9910333,1.707345,0,0,0
0.7786536,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.105148,1.236366,-1.739959,-0.0001605771,-0.005297743,0.9999753,-0.004613853,0.5288005,180.0156,359.393,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.075953,1.240302,-1.713854,0.008991591,-0.1246022,-0.9921557,2.146153,0,0,0
0.7900625,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.105272,1.236392,-1.740017,-0.0003022835,-0.005563179,0.9999742,-0.004539567,0.5203825,180.0317,359.3626,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07591,1.240332,-1.713827,0.01880112,-0.1242873,-0.9920676,1.401613,0,0,0
0.8121227,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.105158,1.236412,-1.740098,-0.0005307621,-0.005890151,0.999973,-0.004370617,0.501187,180.0579,359.3253,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07583,1.240335,-1.713807,0.01643153,-0.1267759,-0.9917864,1.478858,0,0,0
