TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
7.811227,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115931,1.298479,-1.441707,-0.02640566,-0.022003,0.8462737,0.5316386,296.0173,188.9298,351.4363,2.109421,1.335801,-1.344658,-0.8842892,0.465275,0.01090123,-0.03785498,304.7095,354.5071,7.781222,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.11446,1.300378,-1.432546,-0.1237022,0.9796297,-0.1581144,1.250495,0,0,0
7.833343,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116203,1.298341,-1.441949,-0.02615399,-0.02194228,0.846467,0.5313457,296.0533,188.8531,351.4972,2.109617,1.335846,-1.344918,-0.8841031,0.4656353,0.01098497,-0.03774875,304.6632,354.4933,7.778565,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114516,1.300299,-1.43271,-0.1235783,0.9797813,-0.1573057,1.245618,0,0,0
7.844657,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116202,1.298371,-1.442027,-0.02607072,-0.02175427,0.8465349,0.5312493,296.0635,188.8048,351.5542,2.109688,1.335912,-1.34503,-0.884009,0.4658192,0.0109026,-0.03770669,304.6385,354.5074,7.767754,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114236,1.300284,-1.432834,-0.123697,0.9796761,-0.1578652,1.275045,0,0,0
7.866659,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116123,1.298542,-1.442215,-0.0260969,-0.02145468,0.8465775,0.5311924,296.0682,188.7671,351.619,2.109304,1.33605,-1.345191,-0.883953,0.465947,0.01060256,-0.03752466,304.6183,354.5747,7.710387,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113931,1.300397,-1.433046,-0.1243967,0.97967,-0.1573028,1.265894,0,0,0
7.888925,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116346,1.298476,-1.442445,-0.02594049,-0.02129535,0.8468749,0.5307322,296.1267,188.6911,351.6953,2.109511,1.336028,-1.345429,-0.8837821,0.4662971,0.01038315,-0.03725985,304.5697,354.6301,7.650843,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114054,1.300397,-1.433227,-0.1239975,0.9795491,-0.1583866,1.270076,0,0,0
7.911179,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116438,1.298472,-1.442659,-0.02576678,-0.02118674,0.8470766,0.530423,296.1653,188.6249,351.7561,2.109637,1.336151,-1.345703,-0.8835238,0.4667905,0.01049024,-0.03717898,304.5066,354.6067,7.657872,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114251,1.300417,-1.433383,-0.1229246,0.9796925,-0.1583325,1.238242,0,0,0
7.933461,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116593,1.298725,-1.442926,-0.02587769,-0.02084877,0.8470708,0.5304402,296.1606,188.6039,351.8144,2.109827,1.336238,-1.345884,-0.8834672,0.4669167,0.01031765,-0.03698791,304.4877,354.6524,7.610489,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114712,1.300549,-1.43373,-0.1226426,0.9796695,-0.1586773,1.246823,0,0,0
7.955636,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116935,1.298734,-1.443063,-0.02612883,-0.02069011,0.8471442,0.5303168,296.1779,188.6322,351.8202,2.109935,1.336275,-1.34611,-0.8834714,0.46692,0.009984426,-0.03693752,304.4841,354.7165,7.570366,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.115283,1.300563,-1.433906,-0.1233805,0.9796842,-0.1580395,1.290537,0,0,0
7.977834,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.117254,1.298845,-1.443396,-0.02618181,-0.02047502,0.8472484,0.5301562,296.1978,188.6078,351.867,2.110122,1.336386,-1.346393,-0.8833246,0.4671953,0.009841623,-0.03700402,304.4478,354.7292,7.575223,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.115379,1.300656,-1.434181,-0.1224564,0.9799296,-0.1572782,1.31056,0,0,0
7.999949,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.117343,1.298903,-1.443532,-0.02623009,-0.02028455,0.8474493,0.5298399,296.2386,188.5792,351.9155,2.110294,1.336549,-1.346609,-0.8831123,0.4676078,0.009643555,-0.03691351,304.3924,354.7633,7.549892,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.115618,1.300721,-1.434413,-0.1221237,0.9803519,-0.1548364,1.234299,0,0,0
