TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
4.678957,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06116,1.250542,-1.381032,-0.02285739,-0.005803932,0.9994485,-0.02338006,2.693874,182.606,359.3958,2.054258,1.354069,-1.376624,0.4523334,-0.891358,0.02958184,0.0006686067,306.2523,177.5217,185.0576,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057343,1.252043,-1.354641,0.0008821007,-0.003918564,-0.9999899,3.665493,0,0,0
4.701032,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.0612,1.250519,-1.381042,-0.02269636,-0.005518292,0.999455,-0.02333034,2.68734,182.5884,359.428,2.054312,1.354195,-1.376606,0.4525427,-0.8912416,0.02988978,0.0004048614,306.2278,177.4464,185.1365,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058769,1.252075,-1.354707,0.0003059962,-0.002796202,-0.9999948,3.489386,0,0,0
4.72312,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061568,1.250587,-1.381184,-0.02260083,-0.005443706,0.9994563,-0.02338204,2.693017,182.5776,359.4365,2.054379,1.35401,-1.376564,0.4525838,-0.8912233,0.02981716,0,306.2246,177.3823,185.1599,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.060816,1.252197,-1.354876,-0.0009539669,-0.002748077,-0.9999889,2.975758,0,0,0
4.734401,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061621,1.250586,-1.38119,-0.02255827,-0.005486386,0.9994565,-0.02340399,2.695619,182.5726,359.4315,2.054117,1.354179,-1.376534,0.4525747,-0.8912328,0.02966786,0.0001726335,306.2244,177.4253,185.1189,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.061002,1.252208,-1.354918,-0.0006707144,-0.002176428,-0.9999911,2.928686,0,0,0
4.756578,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061652,1.250645,-1.381267,-0.02234938,-0.005537802,0.9994618,-0.02337026,2.691765,182.5485,359.425,2.054415,1.354197,-1.376594,0.4526005,-0.8912226,0.02958084,0,306.2218,177.4028,185.1192,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059657,1.252198,-1.354902,-0.0002211958,-0.003148494,-0.9999817,3.007511,0,0,0
4.778794,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06171,1.250758,-1.381365,-0.02234629,-0.005510964,0.9994627,-0.02333836,2.68804,182.5482,359.4279,2.054557,1.354275,-1.376615,0.4526572,-0.8911999,0.02939868,0,306.214,177.418,185.0884,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058698,1.252283,-1.354944,-0.0009322395,-0.002689451,-0.9999816,2.883295,0,0,0
4.800873,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061586,1.250762,-1.381399,-0.02246475,-0.005486329,0.9994557,-0.02352753,2.709723,182.5618,359.4316,2.054594,1.35425,-1.376661,0.4526746,-0.8911885,0.02947638,0,306.212,177.4109,185.1021,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059597,1.252295,-1.355017,-0.00105631,-0.002749327,-0.9999799,2.832174,0,0,0
4.82317,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061429,1.250581,-1.38135,-0.02258817,-0.005520539,0.9994453,-0.02384431,2.746182,182.5757,359.4288,2.054434,1.354262,-1.376729,0.4523649,-0.8913509,0.0293195,0,306.2513,177.4289,185.071,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059619,1.252236,-1.354976,-0.0009273169,-0.003164182,-0.9999894,2.8206,0,0,0
4.845417,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061449,1.250584,-1.381418,-0.02277104,-0.005846628,0.9994273,-0.02434189,2.804153,182.5956,359.3932,2.054076,1.354078,-1.37675,0.4520262,-0.8915309,0.02906914,0,306.294,177.4554,185.0235,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058954,1.252199,-1.354996,0.0007092332,-0.00342534,-0.999989,2.849296,0,0,0
4.856686,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061589,1.250374,-1.381404,-0.02278886,-0.00587225,0.9994202,-0.0246082,2.834748,182.5974,359.391,2.054039,1.35407,-1.376772,0.4518093,-0.8916458,0.02891753,0.0002441407,306.32,177.5136,184.9734,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058595,1.252045,-1.354999,0.0009184931,-0.004021868,-0.9999877,2.858532,0,0,0
4.878648,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061248,1.250333,-1.381381,-0.02285941,-0.006030284,0.9994095,-0.02493696,2.872878,182.6049,359.3739,2.054199,1.353898,-1.376892,0.4513948,-0.891852,0.02902708,0.0004882813,306.3721,177.5515,184.966,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058203,1.252011,-1.354962,0.00090179,-0.004260815,-0.9999862,2.78263,0,0,0
4.900809,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061284,1.250363,-1.381515,-0.02311399,-0.006134574,0.9993986,-0.02510907,2.893035,182.6337,359.3631,2.053848,1.353879,-1.377051,0.4509518,-0.8920733,0.02910884,0.0006573687,306.4281,177.5793,184.96,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.05806,1.25196,-1.35503,0.001895685,-0.004799251,-0.9999762,2.876411,0,0,0
4.923254,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060649,1.250614,-1.381457,-0.02329091,-0.006276478,0.9993922,-0.02517091,2.900611,182.6536,359.3475,2.053805,1.353848,-1.377226,0.4510467,-0.8920253,0.02910168,0.0009216106,306.4145,177.6242,184.937,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057495,1.251957,-1.354992,0.002084111,-0.003494309,-0.999981,3.040619,0,0,0
4.934486,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060595,1.250549,-1.381424,-0.02347661,-0.006294422,0.9993883,-0.02514433,2.897734,182.6748,359.3459,2.053913,1.353918,-1.377261,0.4509892,-0.8920432,0.02943819,0.001112114,306.4217,177.6284,184.9778,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057192,1.252077,-1.354985,0.001494072,-0.002964796,-0.9999834,3.167383,0,0,0
4.956515,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060968,1.250391,-1.381482,-0.02357278,-0.00613095,0.9993836,-0.02528491,2.913468,182.6863,359.3654,2.054078,1.353804,-1.377376,0.4509557,-0.8920563,0.02954908,0.00119604,306.4258,177.6336,184.9892,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.045982,1.251549,-1.35432,0.003085517,-0.007257388,-0.9999585,2.003406,0,0,0
